id,title,description,date_end,city,text_for_rag
24302097,L'Agneau mystique de Van Eyck : Petits secrets d'un grand retable,"Chaque mois, prenez une heure de pause devant une toile de maître, pour la regarder, la comprendre, afin de vivre grâce à elle une expérience spirituelle et de méditer sur le mystère de la vie, de l'amour ou de Dieu.

**Le lundi de 12h45 à 13h45** : Avec ce format ""une heure, une oeuvre"", le cours abordera une toile, un artiste, autour d'une thématique, suivi d'un temps d'échange pour ceux qui le souhaitent.

Avec [**Mélina de Courcy**](https://www.collegedesbernardins.fr/intervenant/melina-de-courcy), diplômée de l'École du Louvre et professeure d'histoire de l'art au Collège des Bernardins.

Crédit image : Jan van Eyck et Hubert van Eyck, *Le retable de l'adoration de l'Agneau mystique*, 1432",2026-01-12T13:45:00+01:00,Paris,"Titre: L'Agneau mystique de Van Eyck : Petits secrets d'un grand retable. Description: Chaque mois, prenez une heure de pause devant une toile de maître, pour la regarder, la comprendre, afin de vivre grâce à elle une expérience spirituelle et de méditer sur le mystère de la vie, de l'amour ou de Dieu.

**Le lundi de 12h45 à 13h45** : Avec ce format ""une heure, une oeuvre"", le cours abordera une toile, un artiste, autour d'une thématique, suivi d'un temps d'échange pour ceux qui le souhaitent.

Avec [**Mélina de Courcy**](https://www.collegedesbernardins.fr/intervenant/melina-de-courcy), diplômée de l'École du Louvre et professeure d'histoire de l'art au Collège des Bernardins.

Crédit image : Jan van Eyck et Hubert van Eyck, *Le retable de l'adoration de l'Agneau mystique*, 1432. Ville: Paris"
19735392,Fête du baptême du Seigneur,Dernier jour du temps de Noël,2026-01-11T11:45:00+01:00,Paris,Titre: Fête du baptême du Seigneur. Description: Dernier jour du temps de Noël. Ville: Paris
52974132,Concert Nouvelles Etoiles,Bach - Mozart - Bruch - Vivaldi - Mercadante - Elgar,2026-01-10T17:30:00+01:00,Paris,Titre: Concert Nouvelles Etoiles. Description: Bach - Mozart - Bruch - Vivaldi - Mercadante - Elgar. Ville: Paris
50658124,Le 10 janvier : Journée Ananie,"11h00 : messe suivie d'un temps convivial et d'un déjeuner. L'après-midi, nous aurons une conférence du Professeur Philippe Blaudiau, historien, qui viendra spécialement pour nous parler des origines du Christianisme en Afrique du Nord. Fin de la journée autour de 16h30. Invitez vos amis convertis issus de l'islam !",2026-01-10T16:30:00+01:00,Paris,"Titre: Le 10 janvier : Journée Ananie. Description: 11h00 : messe suivie d'un temps convivial et d'un déjeuner. L'après-midi, nous aurons une conférence du Professeur Philippe Blaudiau, historien, qui viendra spécialement pour nous parler des origines du Christianisme en Afrique du Nord. Fin de la journée autour de 16h30. Invitez vos amis convertis issus de l'islam !. Ville: Paris"
53952053,Journée des bénévoles - samedi 10 janvier 2026,"**Déjà bénévole à St Gervais ou envie de le devenir?**  
Nous vous invitons à participer à la journée des bénévoles **samedi 10 janvier 2026** à partir de 9h30 pour nous retrouver, échanger des nouvelles, collaborer ensemble sur des petits chantiers dans l'église, célébrer la liturgie et partager un repas et la galette des rois.  
Si vous avez envie de vous investir dans la vie de notre église et donner un peu de votre temps mais ne savez pas par où commencer, venez nous rencontrer ! Et si vous êtes déjà engagé, ce sera l'occasion de participer un moment de fraternité et d'accueillir de futurs bénévoles !  
**Au programme:**  
\- 9h30 : lancement des chantiers par un temps de prière  
\- 11h45 : fin des chantiers  
\- 12h15 : messe avec les frères et soeurs   
\- vers 13h15 : buffet repas en salle de la Trinité avec la galette des rois (les frères et soeurs sont invités au repas et au café)  
**Prévoir:**  
\- une tenue de travail  
\- un plat à partager pour le repas.  
**Rendez-vous:** à 9h30 dans l'église  
**Renseignements:** [secretariat.paris@fraternites-jerusalem.org](mailto:secretariat.paris@fraternites-jerusalem.org)  
**Inscriptions** (pour qu'on puisse s'organiser et mieux vous accueillir!): \[_Formulaire à venir_\]

### Le bénévolat à Saint-Gervais

L’essentiel de la vie de Saint-Gervais est pris en charge par des fidèles qui donnent de leur temps pour l’accueil, le rayonnement spirituel et culturel, les petits travaux d’entretien, la communication, les moyens administratifs et la collecte des ressources, la charité solidaire auprès des malades et des personnes en difficulté… Ces activités sont aussi un lieu de partage et d’échanges fraternels dans la joie de l’évangile.  
**Être bénévole à Saint-Gervais c'est avoir la possibilité:**

*   \- d'un engagement ponctuel ou régulier
*   \- de rencontrer d'autres laïcs en prenant part activement à la vie de l'Eglise
*   \- de célébrer la liturgie et de partager avec des moines et moniales des temps fraternels, notamment à l'occasion de certains temps de service
*   \- de vivre des temps forts avec d'autres bénévoles à travers des propositions spirituelles adaptées à l'occasion de journée de chantiers ou de services divers
*   \- de participer au charisme des Fraternités monastiques de Jérusalem en contribuant à creuser un oasis de prière dans le désert des villes

**Journée trimestrielle**, le samedi:  
Un temps fraternel pour se rencontrer, partager un repas, accomplir un chantier commun dans l'église.

*   \- 29 décembre 2025 (Veille de l'entrée en Avent)
*   \- 10 janvier 2026 (Fin du temps de Noël)
*   \- 28 mars 2026 (Veille des Rameaux)

**Weekend annuel** à Vézelay ou à Magdala: 6/7 juin 2026  
**Des rencontres spirituelles et fraternelles mensuelles:**  
Un dimanche matin par mois, frère Stéphane-Marie anime [_A l'écoute du Seigneur_](https://openagenda.com/jerusalem-paris/events/parcours-de-lectio-divina-2025-2026?cl=fr)_,_ une lectio divina sur l'évangile du jour. Il s'agit d'un temps fraternel ouvert à tous (même si vous n'êtes pas bénévole!), et c'est l'occasion de mieux nous connaître en partageant sur la Parole de Dieu.  
Je deviens bénévole ! -> [Formulaire Service & Bénévolat](https://docs.google.com/forms/d/e/1FAIpQLSdUW9Nw8QwUgzWxwZIRQK4yd-zXpzjAwq-VutNrVqMewoC6rQ/viewform)",2026-01-10T16:00:00+01:00,Paris,"Titre: Journée des bénévoles - samedi 10 janvier 2026. Description: **Déjà bénévole à St Gervais ou envie de le devenir?**  
Nous vous invitons à participer à la journée des bénévoles **samedi 10 janvier 2026** à partir de 9h30 pour nous retrouver, échanger des nouvelles, collaborer ensemble sur des petits chantiers dans l'église, célébrer la liturgie et partager un repas et la galette des rois.  
Si vous avez envie de vous investir dans la vie de notre église et donner un peu de votre temps mais ne savez pas par où commencer, venez nous rencontrer ! Et si vous êtes déjà engagé, ce sera l'occasion de participer un moment de fraternité et d'accueillir de futurs bénévoles !  
**Au programme:**  
\- 9h30 : lancement des chantiers par un temps de prière  
\- 11h45 : fin des chantiers  
\- 12h15 : messe avec les frères et soeurs   
\- vers 13h15 : buffet repas en salle de la Trinité avec la galette des rois (les frères et soeurs sont invités au repas et au café)  
**Prévoir:**  
\- une tenue de travail  
\- un plat à partager pour le repas.  
**Rendez-vous:** à 9h30 dans l'église  
**Renseignements:** [secretariat.paris@fraternites-jerusalem.org](mailto:secretariat.paris@fraternites-jerusalem.org)  
**Inscriptions** (pour qu'on puisse s'organiser et mieux vous accueillir!): \[_Formulaire à venir_\]

### Le bénévolat à Saint-Gervais

L’essentiel de la vie de Saint-Gervais est pris en charge par des fidèles qui donnent de leur temps pour l’accueil, le rayonnement spirituel et culturel, les petits travaux d’entretien, la communication, les moyens administratifs et la collecte des ressources, la charité solidaire auprès des malades et des personnes en difficulté… Ces activités sont aussi un lieu de partage et d’échanges fraternels dans la joie de l’évangile.  
**Être bénévole à Saint-Gervais c'est avoir la possibilité:**

*   \- d'un engagement ponctuel ou régulier
*   \- de rencontrer d'autres laïcs en prenant part activement à la vie de l'Eglise
*   \- de célébrer la liturgie et de partager avec des moines et moniales des temps fraternels, notamment à l'occasion de certains temps de service
*   \- de vivre des temps forts avec d'autres bénévoles à travers des propositions spirituelles adaptées à l'occasion de journée de chantiers ou de services divers
*   \- de participer au charisme des Fraternités monastiques de Jérusalem en contribuant à creuser un oasis de prière dans le désert des villes

**Journée trimestrielle**, le samedi:  
Un temps fraternel pour se rencontrer, partager un repas, accomplir un chantier commun dans l'église.

*   \- 29 décembre 2025 (Veille de l'entrée en Avent)
*   \- 10 janvier 2026 (Fin du temps de Noël)
*   \- 28 mars 2026 (Veille des Rameaux)

**Weekend annuel** à Vézelay ou à Magdala: 6/7 juin 2026  
**Des rencontres spirituelles et fraternelles mensuelles:**  
Un dimanche matin par mois, frère Stéphane-Marie anime [_A l'écoute du Seigneur_](https://openagenda.com/jerusalem-paris/events/parcours-de-lectio-divina-2025-2026?cl=fr)_,_ une lectio divina sur l'évangile du jour. Il s'agit d'un temps fraternel ouvert à tous (même si vous n'êtes pas bénévole!), et c'est l'occasion de mieux nous connaître en partageant sur la Parole de Dieu.  
Je deviens bénévole ! -> [Formulaire Service & Bénévolat](https://docs.google.com/forms/d/e/1FAIpQLSdUW9Nw8QwUgzWxwZIRQK4yd-zXpzjAwq-VutNrVqMewoC6rQ/viewform). Ville: Paris"
24298441,Veillée de prière pour la paix,"Veillée de louange et d’adoration pour demander la paix dans le monde.  
Vendredi 9 janvier 2026, de 20h à minuit, église Notre-Dame des Otages.

*   Louange festive et confessions de 20h à 21h.
*   Adoration et intercessions de 21h à minuit.",2026-01-09T23:59:00+01:00,Paris,"Titre: Veillée de prière pour la paix. Description: Veillée de louange et d’adoration pour demander la paix dans le monde.  
Vendredi 9 janvier 2026, de 20h à minuit, église Notre-Dame des Otages.

*   Louange festive et confessions de 20h à 21h.
*   Adoration et intercessions de 21h à minuit.. Ville: Paris"
8642644,"Pour une théologie textile | P. Alberto Fabio Ambrosio, O.P.","🗓 Le vendredi 9 janvier, à 19h30 en l’Eglise Saint-Roch, le Cercle Saint-Honoré aura la joie d’accueillir P. Alberto Fabio Ambrosio, O.P. pour présenter et dédicacer son dernier ouvrage « Le Christ nu et cru ».  
📢 Dominicain, Alberto Fabio Ambrosio, est spécialiste de l'histoire turque et du soufisme ottoman, tout comme de la théologie de la mode et du vêtement. Il est professeur à la Luxembourg School of Religion & Society, et directeur de recherche au Collège des Bernardins, à Paris.  
➡ [https://www.editionsddb.fr/product/131376/le-christ-nu-et-cru/](https://www.editionsddb.fr/product/131376/le-christ-nu-et-cru/)  
➡ [https://www.cerclesainthonore.fr/](https://www.cerclesainthonore.fr/)  
⛪️ Nous vous donnons rendez-vous le vendredi 9 Janvier à 19h30 en l'Eglise Saint-Roch !  
✍ Veni, Vidi, Legi.",2026-01-09T23:00:00+01:00,Paris,"Titre: Pour une théologie textile | P. Alberto Fabio Ambrosio, O.P.. Description: 🗓 Le vendredi 9 janvier, à 19h30 en l’Eglise Saint-Roch, le Cercle Saint-Honoré aura la joie d’accueillir P. Alberto Fabio Ambrosio, O.P. pour présenter et dédicacer son dernier ouvrage « Le Christ nu et cru ».  
📢 Dominicain, Alberto Fabio Ambrosio, est spécialiste de l'histoire turque et du soufisme ottoman, tout comme de la théologie de la mode et du vêtement. Il est professeur à la Luxembourg School of Religion & Society, et directeur de recherche au Collège des Bernardins, à Paris.  
➡ [https://www.editionsddb.fr/product/131376/le-christ-nu-et-cru/](https://www.editionsddb.fr/product/131376/le-christ-nu-et-cru/)  
➡ [https://www.cerclesainthonore.fr/](https://www.cerclesainthonore.fr/)  
⛪️ Nous vous donnons rendez-vous le vendredi 9 Janvier à 19h30 en l'Eglise Saint-Roch !  
✍ Veni, Vidi, Legi.. Ville: Paris"
929012,Prière du groupe de la Miséricorde divine,Saint Sacrement exposé jusqu’à 20h30.,2026-01-09T20:30:00+01:00,Paris,Titre: Prière du groupe de la Miséricorde divine. Description: Saint Sacrement exposé jusqu’à 20h30.. Ville: Paris
62349466,Dieu agit,"Une belle manière de commencer l'année 2026, de regarder ce que nous proposent les mages. Ce chemin, qui est le leur, est bien souvent notre chemin. C'est notre route aussi vers Celui que nous voulons suivre, que nous voulons connaître.  
Dans la crypte de Saint-Pierre de Chaillot, 31 avenue Marceau, 75116, Paris  
🔥 DIEU AGIT quatrième édition !  
Venez vivre une soirée de louange, d’adoration, de confession, de prière pour la guérison 🥳  
Prenons ce temps d’adoration du Seigneur, de l'intimité avec le Seigneur, prenons le temps de l’intériorité, mettons-nous à genoux devant Dieu.  
C’est à 19h ce mercredi sept janvier à la crypte (entrée à gauche de l’église)  
Invite un proche !  
Entrée ouverte à tous !",2026-01-07T20:30:00+01:00,Paris,"Titre: Dieu agit. Description: Une belle manière de commencer l'année 2026, de regarder ce que nous proposent les mages. Ce chemin, qui est le leur, est bien souvent notre chemin. C'est notre route aussi vers Celui que nous voulons suivre, que nous voulons connaître.  
Dans la crypte de Saint-Pierre de Chaillot, 31 avenue Marceau, 75116, Paris  
🔥 DIEU AGIT quatrième édition !  
Venez vivre une soirée de louange, d’adoration, de confession, de prière pour la guérison 🥳  
Prenons ce temps d’adoration du Seigneur, de l'intimité avec le Seigneur, prenons le temps de l’intériorité, mettons-nous à genoux devant Dieu.  
C’est à 19h ce mercredi sept janvier à la crypte (entrée à gauche de l’église)  
Invite un proche !  
Entrée ouverte à tous !. Ville: Paris"
19930413,Récital d’orgue : Vincent Dubois,"Des pages de concert parmi les plus populaires illustrent ici dans leur diversité, entre répertoire et transcriptions, l'immense palette expressive du grand orgue de Notre-Dame, à l'heure de sa restauration.  
De Bach à Vierne, de Rachmaninov à Ravel, elles soulignent l'intemporalité d'un instrument que son facteur Aristide Cavaillé-Coll, en 1868, érige en miroir de l'orchestre symphonique.  
Deux extraits du cycle La Nativité d'Olivier Messiaen, dont le célèbre final Dieu parmi nous, viendront conclure ce concert du temps de Noël.

**Programme**  
Johann Sebastian Bach (1685-1750)  
_Toccata et fugue en ré mineur BWV 565_

César Franck (1822-1890)  
_Choral n° 2 en si mineur FWV 39, extrait des Trois chorals FWV 38-40_

Louis Vierne (1870-1937)  
_Naïades, extrait de la Quatrième Suite op. 55 des Vingt-quatre pièces de fantaisie pour orgue_

Sergueï Rachmaninov (1873-1943)  
_Prélude en ut dièse mineur, extrait des Morceaux de fantaisie op. 3 (trans. Louis Vierne)_

Olivier Messiaen (1908-1992)  
_Les Anges - Dieu parmi nous, extrait de La Nativité du Seigneur_

Maurice Ravel (1875-1937)  
_Rigaudon - Menuet - Toccata, extrait du Le Tombeau de Couperin (trans. Vincent Dubois)_

**Distribution**  
Vincent Dubois, grand orgue",2026-01-06T21:30:00+01:00,Paris,"Titre: Récital d’orgue : Vincent Dubois. Description: Des pages de concert parmi les plus populaires illustrent ici dans leur diversité, entre répertoire et transcriptions, l'immense palette expressive du grand orgue de Notre-Dame, à l'heure de sa restauration.  
De Bach à Vierne, de Rachmaninov à Ravel, elles soulignent l'intemporalité d'un instrument que son facteur Aristide Cavaillé-Coll, en 1868, érige en miroir de l'orchestre symphonique.  
Deux extraits du cycle La Nativité d'Olivier Messiaen, dont le célèbre final Dieu parmi nous, viendront conclure ce concert du temps de Noël.

**Programme**  
Johann Sebastian Bach (1685-1750)  
_Toccata et fugue en ré mineur BWV 565_

César Franck (1822-1890)  
_Choral n° 2 en si mineur FWV 39, extrait des Trois chorals FWV 38-40_

Louis Vierne (1870-1937)  
_Naïades, extrait de la Quatrième Suite op. 55 des Vingt-quatre pièces de fantaisie pour orgue_

Sergueï Rachmaninov (1873-1943)  
_Prélude en ut dièse mineur, extrait des Morceaux de fantaisie op. 3 (trans. Louis Vierne)_

Olivier Messiaen (1908-1992)  
_Les Anges - Dieu parmi nous, extrait de La Nativité du Seigneur_

Maurice Ravel (1875-1937)  
_Rigaudon - Menuet - Toccata, extrait du Le Tombeau de Couperin (trans. Vincent Dubois)_

**Distribution**  
Vincent Dubois, grand orgue. Ville: Paris"
75228788,La tempérance en matière de gouvernance est-elle un aveu de faiblesse ?,"**Ils seront présents :**

- **Jean-Pierre Raffarin**, ancien Premier ministre
- Général **Pierre de Villiers**, ancien Chef d'état-major des Armées
- Monseigneur **Matthieu Rougé**, évêque de Nanterre

**Dans des situations de guerre ou d'injustice criante, gouverner avec tempérance pourrait apparaître comme une démission ou un manque de fermeté.** Faut-il tempérer son ardeur pour défendre la justice ou la paix N'est-ce pas l'alibi d'un défaut de courage, d'engagement, d'ambition

**Au contraire, ne faut-il pas voir dans la tempérance, plutôt qu'une forme d'inaction, la condition d'une action juste**  Loin de céder à la surenchère dans l'indignation ou la violence, la tempérance apparaît ainsi comme l'art de la retenue, de la maîtrise de soi, de la prise de recul. La tempérance est-elle, en ce sens, le point faible des forts

**Cette vertu semble pourtant nécessaire pour gouverner**, sans se laisser maîtriser par des pressions extérieures ou des passions intérieures, et pour ouvrir un chemin.   
En outre, si cette maîtrise vaut dans l'art de gouverner un pays, des armées ou un diocèse, elle semble être tout autant pertinente pour gouverner sa vie et rester stable dans le tumulte des passions et des sollicitations.   
  
Cette conférence s'inscrit dans **un cycle sur les vertus cardinales au Collège des Bernardins** pour l'année 2025-2026, en partenariat avec l'**Institut Catholique de Vendée (ICES)**, parrainé par **François Molins**, ancien Procureur général.  
  
Dates des prochaines conférences : 10 mars, 2 juin.",2026-01-06T21:00:00+01:00,Paris,"Titre: La tempérance en matière de gouvernance est-elle un aveu de faiblesse ?. Description: **Ils seront présents :**

- **Jean-Pierre Raffarin**, ancien Premier ministre
- Général **Pierre de Villiers**, ancien Chef d'état-major des Armées
- Monseigneur **Matthieu Rougé**, évêque de Nanterre

**Dans des situations de guerre ou d'injustice criante, gouverner avec tempérance pourrait apparaître comme une démission ou un manque de fermeté.** Faut-il tempérer son ardeur pour défendre la justice ou la paix N'est-ce pas l'alibi d'un défaut de courage, d'engagement, d'ambition

**Au contraire, ne faut-il pas voir dans la tempérance, plutôt qu'une forme d'inaction, la condition d'une action juste**  Loin de céder à la surenchère dans l'indignation ou la violence, la tempérance apparaît ainsi comme l'art de la retenue, de la maîtrise de soi, de la prise de recul. La tempérance est-elle, en ce sens, le point faible des forts

**Cette vertu semble pourtant nécessaire pour gouverner**, sans se laisser maîtriser par des pressions extérieures ou des passions intérieures, et pour ouvrir un chemin.   
En outre, si cette maîtrise vaut dans l'art de gouverner un pays, des armées ou un diocèse, elle semble être tout autant pertinente pour gouverner sa vie et rester stable dans le tumulte des passions et des sollicitations.   
  
Cette conférence s'inscrit dans **un cycle sur les vertus cardinales au Collège des Bernardins** pour l'année 2025-2026, en partenariat avec l'**Institut Catholique de Vendée (ICES)**, parrainé par **François Molins**, ancien Procureur général.  
  
Dates des prochaines conférences : 10 mars, 2 juin.. Ville: Paris"
90515287,Le Créateur est aussi un Père,"**Ce parcours catéchuménal** propose une **initiation à la foi chrétienne** à travers une découverte progressive de l'histoire du salut, centrée sur la personne du Christ et les rites du baptême.

Nous entrons dans ce chemin à la lumière des **grandes figures bibliques** -- Abraham, Moïse, Élie -- et des **questions fondamentales de l'existence** : comment écouter la Parole de Dieu pourquoi obéir à sa loi quel sacrifice lui offrir Peu à peu se dévoile la cohérence du dessein divin, accompli en Jésus, Fils bien-aimé du Père.

À travers les étapes de sa vie -- de sa naissance à sa mort, de sa prière filiale à sa résurrection --, nous découvrons que le Créateur est aussi un Père et que l'Esprit Saint nous est donné pour vivre en enfants de Dieu.

Le parcours éclaire **les rites du baptême** : l'immersion dans l'eau au nom du Père, du Fils et du Saint-Esprit, et l'onction du saint chrême, qui configure à Jésus prêtre, prophète et roi.

Enfin, une place particulière est donnée à la **Vierge Marie** : à travers les Évangiles, nous découvrons la beauté de son Fiat, la profondeur de son Magnificat, et la foi de l'Église à son sujet.

Crédit image : François de Poilly, *Le Christ dans la mangeoire avec Dieu le Père et le Saint Esprit au dessus de lui*, date inconnue",2026-01-06T21:00:00+01:00,Paris,"Titre: Le Créateur est aussi un Père. Description: **Ce parcours catéchuménal** propose une **initiation à la foi chrétienne** à travers une découverte progressive de l'histoire du salut, centrée sur la personne du Christ et les rites du baptême.

Nous entrons dans ce chemin à la lumière des **grandes figures bibliques** -- Abraham, Moïse, Élie -- et des **questions fondamentales de l'existence** : comment écouter la Parole de Dieu pourquoi obéir à sa loi quel sacrifice lui offrir Peu à peu se dévoile la cohérence du dessein divin, accompli en Jésus, Fils bien-aimé du Père.

À travers les étapes de sa vie -- de sa naissance à sa mort, de sa prière filiale à sa résurrection --, nous découvrons que le Créateur est aussi un Père et que l'Esprit Saint nous est donné pour vivre en enfants de Dieu.

Le parcours éclaire **les rites du baptême** : l'immersion dans l'eau au nom du Père, du Fils et du Saint-Esprit, et l'onction du saint chrême, qui configure à Jésus prêtre, prophète et roi.

Enfin, une place particulière est donnée à la **Vierge Marie** : à travers les Évangiles, nous découvrons la beauté de son Fiat, la profondeur de son Magnificat, et la foi de l'Église à son sujet.

Crédit image : François de Poilly, *Le Christ dans la mangeoire avec Dieu le Père et le Saint Esprit au dessus de lui*, date inconnue. Ville: Paris"
21738256,Les quatre saisons de Vivaldi,"Orchestre Les Violons de France

Informations

https://lamadeleineparis.fr/event/les-quatre-saisons-de-vivaldi-40/",2026-01-06T20:30:00+01:00,Paris,"Titre: Les quatre saisons de Vivaldi. Description: Orchestre Les Violons de France

Informations

https://lamadeleineparis.fr/event/les-quatre-saisons-de-vivaldi-40/. Ville: Paris"
65557766,Le christianisme est-il le premier impérialisme ?,"\*\*Ils seront présents :\*\* - \*\*Hubert Védrine\*\*, ancien ministre des affaires étrangères - \[\*\*Éric Morin\*\*\](https://collegedesbernardins.fr/intervenant/eric-morin), directeur de l'\*\*École cathédrale\*\* et spécialiste de saint Paul - Modération par \*\*Édouard Girard\*\*, professeur au \*\*Collège des Bernardins\*\* \*\*Aux origines du christianisme se trouve cette promesse : la Révélation faite à Moïse au Buisson ardent s'adresse à tous les hommes et pas seulement au peuple élu\*\*. Par ce passage d'une religion essentiellement traditionnelle et ancrée dans un courant religieux au sein du judaïsme palestinien du Ier siècle, à une foi universelle, le christianisme se donnait à lui-même les conditions de sa catholicité : une universalité qui s'adresse à chacun. En d'autres termes, ces événements singuliers de la naissance, de la vie et de la mort du Christ, survenus dans la Judée romaine sous le règne de l'empereur Auguste, constituent une révolution impliquant l'humanité tout entière, et non pas seulement la localité où ils se sont produits. Dès lors, l'Évangile, revêtue de cette portée universelle, s'adressait à son tour à tous les peuples et à toutes les nations, comme l'illustre dès l'origine le zèle missionnaire de \*\*saint Paul\*\*. Or cette universalité spirituelle a pu, au fil des siècles, se décanter en une force d'appoint idéologique au service de politiques expansionnistes. Ainsi, la découverte du Nouveau Monde comme des expéditions coloniales ont pu être habitées par cette conviction que la « mission civilisatrice » de l'Occident n'était autre que le corolaire naturel de cette universalité. \*\*Pourtant, parle-t-on bien ici de la même chose\*\* Est-ce raisonnable de percevoir dans l'universalisme chrétien la racine intellectuelle des impérialismes coloniaux Doit-on aujourd'hui voir dans la crispation de l'Occident de ne plus se percevoir comme le centre normatif du droit international, le reliquat sécularisé de l'ambition universelle du christianisme Cette conférence s'inscrit dans le cadre du cycle \*\*""Guerre et Paix, le retour des empires""\*\* au \*\*Collège des Bernardins\*\* pour l'année 2025-2026, parrainé par \*\*Jean-Pierre Raffarin\*\*, ancien Premier ministre, Dates des prochaines conférences : \[9 février\](https://www.collegedesbernardins.fr/agenda/que-peut-encore-la-diplomatie), 9 mars, 13 avril, 18 mai",2026-01-05T21:30:00+01:00,Paris,"Titre: Le christianisme est-il le premier impérialisme ?. Description: \*\*Ils seront présents :\*\* - \*\*Hubert Védrine\*\*, ancien ministre des affaires étrangères - \[\*\*Éric Morin\*\*\](https://collegedesbernardins.fr/intervenant/eric-morin), directeur de l'\*\*École cathédrale\*\* et spécialiste de saint Paul - Modération par \*\*Édouard Girard\*\*, professeur au \*\*Collège des Bernardins\*\* \*\*Aux origines du christianisme se trouve cette promesse : la Révélation faite à Moïse au Buisson ardent s'adresse à tous les hommes et pas seulement au peuple élu\*\*. Par ce passage d'une religion essentiellement traditionnelle et ancrée dans un courant religieux au sein du judaïsme palestinien du Ier siècle, à une foi universelle, le christianisme se donnait à lui-même les conditions de sa catholicité : une universalité qui s'adresse à chacun. En d'autres termes, ces événements singuliers de la naissance, de la vie et de la mort du Christ, survenus dans la Judée romaine sous le règne de l'empereur Auguste, constituent une révolution impliquant l'humanité tout entière, et non pas seulement la localité où ils se sont produits. Dès lors, l'Évangile, revêtue de cette portée universelle, s'adressait à son tour à tous les peuples et à toutes les nations, comme l'illustre dès l'origine le zèle missionnaire de \*\*saint Paul\*\*. Or cette universalité spirituelle a pu, au fil des siècles, se décanter en une force d'appoint idéologique au service de politiques expansionnistes. Ainsi, la découverte du Nouveau Monde comme des expéditions coloniales ont pu être habitées par cette conviction que la « mission civilisatrice » de l'Occident n'était autre que le corolaire naturel de cette universalité. \*\*Pourtant, parle-t-on bien ici de la même chose\*\* Est-ce raisonnable de percevoir dans l'universalisme chrétien la racine intellectuelle des impérialismes coloniaux Doit-on aujourd'hui voir dans la crispation de l'Occident de ne plus se percevoir comme le centre normatif du droit international, le reliquat sécularisé de l'ambition universelle du christianisme Cette conférence s'inscrit dans le cadre du cycle \*\*""Guerre et Paix, le retour des empires""\*\* au \*\*Collège des Bernardins\*\* pour l'année 2025-2026, parrainé par \*\*Jean-Pierre Raffarin\*\*, ancien Premier ministre, Dates des prochaines conférences : \[9 février\](https://www.collegedesbernardins.fr/agenda/que-peut-encore-la-diplomatie), 9 mars, 13 avril, 18 mai. Ville: Paris"
66899525,Concert de l’Ensemble Royal de Paris,"Informations

https://lamadeleineparis.fr/event/concert-de-lensemble-royal-de-paris-2/",2026-01-05T21:00:00+01:00,Paris,"Titre: Concert de l’Ensemble Royal de Paris. Description: Informations

https://lamadeleineparis.fr/event/concert-de-lensemble-royal-de-paris-2/. Ville: Paris"
97848222,André Gide : La Symphonie pastorale - Le conflit entre la morale et les sentiments,"À chaque séance, un « coup d'oeil » de quelques minutes sur un livre nouveau, un thème brûlant, une manière d'écrire, un effet de contraste avec le livre ou l'auteur du jour.

**Vous n'avez pas encore lu ce livre**

**Vous voudriez le relire avec un éclairage différent**

**« Une Heure, Un Livre » répond à ces questions et à d'autres** : pourquoi ce livre est important, comment l'auteur a marqué son époque, en quoi le style du livre est remarquable...

Il n'est pas nécessaire d'avoir lu le livre avant la séance, mais si vous repartez avec l'envie de le lire ou de le relire, **Robert Churlaud** en sera ravi.

Crédit image : Isaac Levitan, *Le printemps à la campagne*, 1891",2026-01-05T13:45:00+01:00,Paris,"Titre: André Gide : La Symphonie pastorale - Le conflit entre la morale et les sentiments. Description: À chaque séance, un « coup d'oeil » de quelques minutes sur un livre nouveau, un thème brûlant, une manière d'écrire, un effet de contraste avec le livre ou l'auteur du jour.

**Vous n'avez pas encore lu ce livre**

**Vous voudriez le relire avec un éclairage différent**

**« Une Heure, Un Livre » répond à ces questions et à d'autres** : pourquoi ce livre est important, comment l'auteur a marqué son époque, en quoi le style du livre est remarquable...

Il n'est pas nécessaire d'avoir lu le livre avant la séance, mais si vous repartez avec l'envie de le lire ou de le relire, **Robert Churlaud** en sera ravi.

Crédit image : Isaac Levitan, *Le printemps à la campagne*, 1891. Ville: Paris"
73688919,Récital de Noël et du Nouvel An,"Informations

https://lamadeleineparis.fr/event/recital-de-noel-et-du-nouvel-an-par-olivier-perin/",2026-01-04T17:00:00+01:00,Paris,"Titre: Récital de Noël et du Nouvel An. Description: Informations

https://lamadeleineparis.fr/event/recital-de-noel-et-du-nouvel-an-par-olivier-perin/. Ville: Paris"
21839697,"Lumières de Noël, voix de Chine",Chorale chinoise d'enfants et d'adultes,2026-01-04T16:30:00+01:00,Paris,"Titre: Lumières de Noël, voix de Chine. Description: Chorale chinoise d'enfants et d'adultes. Ville: Paris"
27570849,Messe de l’Épiphanie,Quête à la sortie des messes pour l’association paroissiale Clément Myionnet qui vient en aide aux familles de la paroisse en grande difficulté,2026-01-04T11:45:00+01:00,Paris,Titre: Messe de l’Épiphanie. Description: Quête à la sortie des messes pour l’association paroissiale Clément Myionnet qui vient en aide aux familles de la paroisse en grande difficulté. Ville: Paris
